word,synonyms
09-22,"['0925', 'Miklós', 'Sólyom', 'Solymár', 'Kleofás', 'Rika', 'Kende', 'Nikol', 'Klió', 'Nikoletta', 'Eufrozina', 'Nikolett', 'Cézár', 'Kund']"
09-23,"['kifejlett', 'nagy', 'imágó', 'szaporodóképes', 'nemileg érett', 'ivarérett']"
én,"['én', 'magam', 'jómagam']"
09-24,"['0118', 'Pál', 'Margit', 'Színes', 'Piros', 'Gyöngy', 'Piroska', 'Palmer', 'Özséb', 'Beatrix', 'Piri', 'Margó', 'Trixi', 'Pirit', 'Pósa', 'Fausztina', 'Pável', 'Margitta', 'Margita']"
09-25,"['1124', 'János', 'Virág', 'Kurszán', 'Tűzvirág', 'Emmi', 'Emma', 'Flóra']"
szaporodóképes,"['kifejlett', 'nagy', 'imágó', 'szaporodóképes', 'nemileg érett', 'ivarérett']"
09-26,"['0928', 'Salamon', 'Tárkány', 'Salvador', 'Pelbárt', 'Bernárd', 'Vencel', 'Bernát', 'Jusztina', 'Szelim']"
Piri,"['0118', 'Pál', 'Margit', 'Színes', 'Piros', 'Gyöngy', 'Piroska', 'Palmer', 'Özséb', 'Beatrix', 'Piri', 'Margó', 'Trixi', 'Pirit', 'Pósa', 'Fausztina', 'Pável', 'Margitta', 'Margita']"
Kurszán,"['1124', 'János', 'Virág', 'Kurszán', 'Tűzvirág', 'Emmi', 'Emma', 'Flóra']"
09-27,"['&', 'és', 'és jel', 'et jel']"
09-28,"['kapcsolatos', 'szóló', 'tartozó', 'kapcsolódó', 'összefüggő', 'kötődő', 'kapcsolatban álló', 'idevágó', 'releváns', 'összefüggésben álló']"
09-29,"['0820', 'István', 'Samu', 'Sámuel', 'Éliás', 'Vajk', 'Bernárd', 'Ozmin', 'Stefán', 'Stefánia', 'Elton', 'Bernát', 'Stefi', 'Eliot']"
és,"['&', 'és', 'és jel', 'et jel']"
tartozó,"['kapcsolatos', 'szóló', 'tartozó', 'kapcsolódó', 'összefüggő', 'kötődő', 'kapcsolatban álló', 'idevágó', 'releváns', 'összefüggésben álló']"
Vajk,"['0820', 'István', 'Samu', 'Sámuel', 'Éliás', 'Vajk', 'Bernárd', 'Ozmin', 'Stefán', 'Stefánia', 'Elton', 'Bernát', 'Stefi', 'Eliot']"
év,"['év', 'esztendő', 'tizenkét hónap']"
ahol,"['ahol', 'ott']"
Gilgames,"['1024', 'Herald', 'Salamon', 'Salvador', 'Ráhel', 'Ráfis', 'Gilbert', 'Rafael', 'Gilgames', 'Ráchel', 'Harald', 'Rákhel', 'Herold']"
Dea,"['0731', 'Ilona', 'Elena', 'Bató', 'Ila', 'Ilon', 'Ignác', 'Hella', 'Ilus', 'Heléna', 'Oszkár', 'Germán', 'Ilka', 'Batu', 'Ilonka', 'Léna', 'Dea']"
Upor,"['0626', 'János', 'Pál', 'Morgan', 'Dózsa', 'Upor', 'Dakó', 'Adonisz', 'Kirill', 'Pósa', 'Adony', 'Pável', 'Pénelopé']"
nyitó zárójel,"['', 'zárójel', 'nyitó zárójel']"
Csató,"['0708', 'Erzsébet', 'Jenő', 'Eszter', 'Teréz', 'Teréza', 'Tereza', 'Ellák', 'Liza', 'Iza', 'Terka', 'Csató', 'Terézia', 'Teri', 'Kilián', 'Zsóka', 'Eugén', 'Gellén', 'Periklész', 'Edgár', 'Izabella', 'Csatár']"
Minna,"['0413', 'Béla', 'Martin', 'Martos', 'Ida', 'Minna', 'Norma', 'Hermina', 'Minka']"
szintén,"['is', 'még', 'szintén', 'ugyancsak', 'szintúgy']"
Turul,"['0326', 'Lehel', 'Emánuel', 'Mánuel', 'Dusán', 'Leonóra', 'Larissza', 'Lara', 'Manuéla', 'Maxima', 'Immánuel', 'Torna', 'Tormás', 'Turul', 'Manó', 'Mendel', 'Torontál', 'Mandel']"
Kristóf,"['1031', 'Farkas', 'Kristóf', 'Csekő', 'Kurd', 'Fajsz', 'Cseke']"
ivarérett,"['kifejlett', 'nagy', 'imágó', 'szaporodóképes', 'nemileg érett', 'ivarérett']"
Aracs,"['0308', 'János', 'Zoltán', 'Csolt', 'Arad', 'Apolló', 'Beáta', 'Apollónia', 'Juliánusz', 'Kada', 'Szilvánusz', 'Aracs', 'Filemon', 'Julián', 'Apolka']"
Izaiás,"['0706', 'Tamás', 'Csaba', 'Mária', 'Gyárfás', 'Tankréd', 'Felícia', 'Izaiás', 'Atalanta', 'Józsiás', 'Dominika', 'Jávor', 'Ézsaiás', 'Járfás', 'Jósiás']"
Dömötör,"['1026', 'Demeter', 'Deme', 'Albin', 'Örsi', 'Armand', 'Dömötör', 'Amanda']"
Elek,"['0717', 'Róbert', 'Mária', 'Endre', 'Szabolcs', 'Elek', 'Bánk', 'Zoárd', 'Magdó', 'Szegfű', 'Zobor', 'Robin', 'Leó', 'Ruszalka', 'Szórád', 'Ond', 'Sarolta', 'Kirill', 'Magdaléna', 'Ruszlán', 'Ajándék', 'Lotti', 'Lionel', 'Leon', 'Cirill', 'Magdolna']"
apró,"['pici', 'kis', 'kevés', 'apró', 'kicsiny', 'kicsinyke', 'csöppnyi', 'aprócska', 'picike']"
plusz,"['+', 'plusz', 'összeadásjel', 'pluszjel']"
Kató,"['0915', 'Katalin', 'Mária', 'Borisz', 'Roland', 'Loránd', 'Lóránt', 'Enikő', 'Hetény', 'Kató', 'Debóra', 'Bogáta', 'Töhötöm', 'Lola', 'Melitta', 'Katerina', 'Bogát', 'Katarina', 'Orlandó', 'Lolita']"
cégvezető,"['vezető', 'elnök', 'ügyvezető', 'igazgató', 'cégvezető', 'menedzser', 'főnök', 'osztályvezető', 'tisztviselő', 'tisztségviselő', 'vállalatvezető', 'ügyintéző']"
fehér telefon,"['☏', 'telefon gyűjtőfogalom', 'fehér telefon']"
09-30,"['0801', 'Péter', 'Fodor', 'Kökény', 'Pető', 'Gusztáv', 'Zsófia', 'Boglár', 'Kleopátra', 'Médea', 'Remény', 'Pálma', 'Ete', 'Majoranna', 'Nimród', 'Ménrót', 'Zsófi', 'Kála', 'Alfonz', 'Orchidea', 'Magnólia', 'Tulipán', 'Boglárka', 'Pénelopé']"
mely,"['amely', 'ami', 'mely', 'amelyik']"
Felícia,"['0930', 'Viktor', 'Szófia', 'Zsófia', 'Örs', 'Felícia', 'Médea', 'Jeromos', 'Zsófi', 'Becse', 'Laborc', 'Hunor', 'Szofi']"
Orchidea,"['0801', 'Péter', 'Fodor', 'Kökény', 'Pető', 'Gusztáv', 'Zsófia', 'Boglár', 'Kleopátra', 'Médea', 'Remény', 'Pálma', 'Ete', 'Majoranna', 'Nimród', 'Ménrót', 'Zsófi', 'Kála', 'Alfonz', 'Orchidea', 'Magnólia', 'Tulipán', 'Boglárka', 'Pénelopé']"
Tibold,"['0701', 'Gyula', 'Anna', 'Tihamér', 'Annamária', 'Denver', 'Előd', 'Annamari', 'Olivér', 'Annabella', 'Dévald', 'Áron', 'Tibold', 'Detre', 'Lévi']"
régebbi,"['korábbi', 'előző', 'eddigi', 'előzetes', 'régi', 'megelőző', 'régebbi']"
Ábrám,"['1009', 'Günter', 'Dénes', 'Elemér', 'Ábrahám', 'Andor', 'Szibilla', 'Dienes', 'Ábrám', 'Sári', 'Sára', 'Ibrány', 'Ábris', 'Rusztem', 'Ibrahim']"
minisztertanács,"['kormány', 'kormányzat', 'kabinet', 'minisztertanács']"
Krisztina,"['0805', 'Mária', 'Krisztina', 'Ábel', 'Kriszta', 'Emőd', 'Krisztin', 'Manon', 'Páris', 'Áfra', 'Hófehérke', 'Afrodité', 'Hargita', 'Őzike', 'Oszvald', 'Zebulon']"
kisasszony,"['nő', 'ember', 'asszony', 'lány', 'leány', 'kislány', 'kisasszony']"
Torna,"['0326', 'Lehel', 'Emánuel', 'Mánuel', 'Dusán', 'Leonóra', 'Larissza', 'Lara', 'Manuéla', 'Maxima', 'Immánuel', 'Torna', 'Tormás', 'Turul', 'Manó', 'Mendel', 'Torontál', 'Mandel']"
méret,"['szám', 'mennyiség', 'tömeg', 'méret']"
első helyen álló,"['első', 'legnagyobb', 'fő', 'elsődleges', 'első helyen álló', 'egyes számú']"
Gábor,"['0929', 'Gábor', 'Mihály', 'Gabriella', 'Mikes', 'Ráfis', 'Rafael', 'Kapolcs', 'Gábriel']"
után,"['végén', 'után', 'befejezésekor', 'vége fele']"
Gyula,"['0701', 'Gyula', 'Anna', 'Tihamér', 'Annamária', 'Denver', 'Előd', 'Annamari', 'Olivér', 'Annabella', 'Dévald', 'Áron', 'Tibold', 'Detre', 'Lévi']"
Benita,"['1008', 'János', 'Semjén', 'Demeter', 'Bettina', 'Deme', 'Benita', 'Dömötör', 'Koppány', 'Birgit', 'Gitta', 'Magor', 'Brigitta', 'Etelka', 'Simeon', 'Szergiusz']"
Gusztáv,"['0808', 'László', 'Gusztáv', 'Domokos', 'Domonkos', 'Dominik', 'Alarik', 'Domán', 'Zádor', 'Ágost', 'Aladin', 'Hartvig']"
Hanna,"['0530', 'Dezső', 'Nándor', 'Ditta', 'Hanna', 'Félix', 'Janka', 'Jamina', 'Zsanett', 'Vazul', 'Janina', 'Vázsony', 'Ferdinánd', 'Fernandó', 'Johanna', 'Jana']"
hitelintézet,"['bank', 'hitelintézet', 'pénzintézet', 'takarékszövetkezet', 'takarékpénztár']"
Szirén,"['0223', 'Péter', 'Ottó', 'Pető', 'Lázár', 'Kardos', 'Szemere', 'Polikárp', 'Alfréd', 'Szirén', 'Balambér', 'Hasszán']"
Epifánia,"['0121', 'Ágnes', 'Baranka', 'Epifánia']"
Mór,"['1204', 'Péter', 'Pető', 'Barbara', 'Borbála', 'Biri', 'Bóra', 'Ciklámen', 'Bonnie', 'Boris', 'Ada', 'Reginald', 'Hágár', 'Bori', 'Bora', 'Móric', 'Mór', 'Boriska', 'Borka', 'Boróka']"
kettőskereszt,"['‡', 'jel', 'hivatkozás', 'kereszt', 'kettőskereszt']"
Rozi,"['0904', 'Rózsa', 'Ida', 'Rózsi', 'Ruszalka', 'Róza', 'Móric', 'Mór', 'Rozália', 'Muriel', 'Rozi', 'Mózes']"
Arzén,"['1030', 'Fáni', 'Fanni', 'Kolozs', 'Stefánia', 'Arzén', 'Stefi', 'Alfonz', 'Kolos']"
Karina,"['1125', 'Katalin', 'Erzsébet', 'Karin', 'Kitti', 'Emmi', 'Emma', 'Kati', 'Kata', 'Liza', 'Karina', 'Karen', 'Katerina', 'Alán', 'Katarina', 'Mózes']"
Dulcinea,"['0811', 'Tibor', 'Zsuzsa', 'Zsuzsanna', 'Klára', 'Lujza', 'Dulcinea', 'Ince', 'Klarissza', 'Lilian', 'Zsazsa', 'Tarján', 'Liliom', 'Zsuzsánna', 'Filoména', 'Tiborc', 'Zsuzska', 'Lilien']"
font,"['£', 'font', 'fontjel']"
szóvégi szigma,"['ς', 'görög betű gyűjtőfogalom', 'Σ nagybetű', 'szóvégi szigma', 'szigma']"
Ciceró,"['0209', 'Erős', 'Erika', 'Erik', 'Donald', 'Ronald', 'Szabin', 'Marián', 'Hanga', 'Alex', 'Apollónia', 'Aladdin', 'Rex', 'Alarik', 'Ciceró', 'Kirill', 'Abigél', 'Apolka', 'Aladin', 'Cirill']"
Garfield,"['1007', 'Mária', 'Márk', 'Amália', 'Amál', 'Bakács', 'Rodion', 'Bekes', 'Gerold', 'Márkus', 'Szergiusz', 'Baksa', 'Garfield']"
Damján,"['0927', 'Károly', 'Kósa', 'Kozma', 'Vince', 'Adalbert', 'Demjén', 'Karola', 'Damján', 'Denton', 'Demény', 'Döme', 'Karel', 'Dömös', 'Florentin']"
annak megfelelően,"['úgy', 'oly módon', 'akként', 'annak megfelelően', 'aszerint']"
Rusztem,"['1110', 'András', 'Tünde', 'André', 'Ariel', 'Réka', 'Jusztusz', 'Rusztem', 'Nimfa']"
Nikoletta,"['1206', 'Miklós', 'Mike', 'Kolta', 'Miksa', 'Mikó', 'Nikol', 'Csinszka', 'Misa', 'Nikoletta', 'Nikolett', 'Gyopár']"
Gerda,"['0924', 'Mária', 'Gellért', 'Mercédesz', 'Gerda']"
Lolita,"['0915', 'Katalin', 'Mária', 'Borisz', 'Roland', 'Loránd', 'Lóránt', 'Enikő', 'Hetény', 'Kató', 'Debóra', 'Bogáta', 'Töhötöm', 'Lola', 'Melitta', 'Katerina', 'Bogát', 'Katarina', 'Orlandó', 'Lolita']"
Klió,"['0925', 'Miklós', 'Sólyom', 'Solymár', 'Kleofás', 'Rika', 'Kende', 'Nikol', 'Klió', 'Nikoletta', 'Eufrozina', 'Nikolett', 'Cézár', 'Kund']"
Netti,"['0613', 'Antal', 'Anna', 'Netti', 'Tóbiás', 'Antos', 'Anton', 'Antigoné', 'Anettka', 'Grácia', 'Toni', 'Anett']"
figyelmes,"['önzetlen', 'jó', 'altruista', 'figyelmes', 'előzékeny', 'udvarias', 'készséges', 'segítőkész', 'jószívű']"
Alina,"['0728', 'Viktor', 'Szabolcs', 'Győző', 'Botond', 'Bars', 'Alina', 'Ince', 'Ada', 'Szeréna', 'Szerénke', 'Szatmár']"
amiatt,"['azért', 'következtében', 'amiatt']"
Filemon,"['1122', 'Csilla', 'Zéta', 'Filemon', 'Cicelle', 'Célia', 'Cecília']"
minimális,"['kis', 'kisebb', 'minimális', 'csekély', 'kicsi', 'apró']"
et jel,"['&', 'és', 'és jel', 'et jel']"
felvilágosult,"['nyugati', 'európai', 'modern', 'demokratikus', 'felvilágosult', 'civilizált']"
meglepően,"['meglepően', 'szokatlanul', 'feltűnően', 'meglepő módon', 'érdekes módon', 'furcsa módon']"
Ida,"['1103', 'Bálint', 'Győző', 'Szilvia', 'Ida', 'Hubertusz', 'Valentin', 'Malakiás', 'Hubert', 'Bertold']"
Tímea,"['0503', 'Sándor', 'Alexander', 'Horác', 'Antónia', 'Violetta', 'Seherezádé', 'Timóteus', 'Timon', 'Maura', 'Timót', 'Tímea', 'Irma', 'Viola']"
egyenlőségjel,"['=', 'egyenlő', 'egyenlőségjel']"
Nimród,"['1111', 'Martin', 'Márton', 'Martos', 'Ata', 'Nimród', 'Ménrót']"
Υ,"['υ', 'görög betű gyűjtőfogalom', 'Υ nagybetű', 'üpszilon']"
Bacsó,"['1205', 'Csaba', 'Ábel', 'Dalma', 'Csanád', 'Ciklámen', 'Vilma', 'Bacsó', 'Bács', 'Sába', 'Sebő']"
idegen,"['furcsa', 'idegen', 'groteszk', 'bizarr']"
Rátold,"['1102', 'Viktor', 'Tóbiás', 'Bató', 'Achilles', 'Batu', 'Vitéz', 'Rátold']"
nem számottevő,"['elhanyagolható', 'jelentéktelen', 'nem számottevő']"
Bekes,"['1007', 'Mária', 'Márk', 'Amália', 'Amál', 'Bakács', 'Rodion', 'Bekes', 'Gerold', 'Márkus', 'Szergiusz', 'Baksa', 'Garfield']"
Medárd,"['0608', 'Ágnes', 'Vilmos', 'Zaránd', 'Izabell', 'Tas', 'Ellák', 'Medárd', 'Viliam']"
Edgár,"['1013', 'Kálmán', 'Jakab', 'Ede', 'Jagelló', 'Edvárd', 'Jákó', 'Jakus', 'Fatime', 'Fatima', 'Eduárd', 'Káleb', 'Jákob', 'Ében', 'Edgár', 'Teofil']"
Zombor,"['0822', 'János', 'Mária', 'Boglár', 'Mirjam', 'Merse', 'Zombor', 'Menyhért', 'Timóteus', 'Zakeus', 'Szigfrid', 'Timót']"
Botond,"['0728', 'Viktor', 'Szabolcs', 'Győző', 'Botond', 'Bars', 'Alina', 'Ince', 'Ada', 'Szeréna', 'Szerénke', 'Szatmár']"
Bátor,"['0227', 'László', 'Gábor', 'Ákos', 'Lantos', 'Orfeusz', 'Antigoné', 'Lándor', 'Bátor', 'Balambér', 'Gábriel', 'Leander']"
Anton,"['0705', 'Antal', 'Vilmos', 'Emese', 'Zoé', 'Zója', 'Sarolt', 'Antos', 'Anton', 'Sarolta', 'Toni', 'Metód', 'Viliam']"
nagyvállalat,"['cég', 'társaság', 'vállalat', 'vállalkozás', 'gyártó', 'nagyvállalat', 'szövetkezet', 'kisvállalkozás', 'kft', 'bt', 'zrt', 'nyrt', 'rt', 'manufaktúra', 'kisvállalat']"
Laurent,"['1021', 'Zsolt', 'Orsolya', 'Laurent', 'Orsi', 'Kende', 'Ursula', 'Klementina', 'Orsika', 'Larion']"
Antos,"['0705', 'Antal', 'Vilmos', 'Emese', 'Zoé', 'Zója', 'Sarolt', 'Antos', 'Anton', 'Sarolta', 'Toni', 'Metód', 'Viliam']"
kicsiny,"['pici', 'kis', 'kevés', 'apró', 'kicsiny', 'kicsinyke', 'csöppnyi', 'aprócska', 'picike']"
Zóra,"['1004', 'Ferenc', 'Fodor', 'Frank', 'Arany', 'Hajnal', 'Aranka', 'Bodor', 'Auróra', 'Zóra', 'Hajnalka', 'Ámon', 'Golda', 'Latinka', 'Aurélia', 'Zorka', 'Gyémánt', 'Edvin']"
Agrippa,"['0828', 'László', 'Morgan', 'Elemér', 'Ágoston', 'Bán', 'Alfréd', 'Agrippa', 'Hermész', 'Mimóza', 'Ágost', 'Mózes']"
copyright,"['©', 'jel', 'jogvédett', 'copyright']"
helyesebben,"['azaz', 'vagyis', 'tulajdonképpen', 'avagy', 'másként', 'pontosabban', 'szóval', 'helyesebben', 'jobban mondva', 'más szóval', 'arról van szó']"
Hófehérke,"['1216', 'Tihamér', 'Alba', 'Özséb', 'Beáta', 'Aletta', 'Eta', 'Hófehérke', 'Aggeus', 'Etelka', 'Heidi']"
Baranka,"['0121', 'Ágnes', 'Baranka', 'Epifánia']"
Kinga,"['0724', 'Krisztina', 'Dániel', 'Kinga', 'Borisz', 'Kriszta', 'Dános', 'Levendula', 'Krisztin', 'Bernárd', 'Tina', 'Csenge', 'Kiri', 'Bernát', 'Csengele', 'Kincső']"
Véda,"['0430', 'Katalin', 'Ildikó', 'Mariann', 'Szófia', 'Marianna', 'Zsófia', 'Tivadar', 'Hilda', 'Kitti', 'Buzád', 'Zsófi', 'Véda', 'Karina', 'Katerina', 'Ajtony', 'Katarina', 'Tercia', 'Hunor', 'Piusz', 'Szofi']"
Jenő,"['1118', 'Péter', 'Jenő', 'Román', 'Ottó', 'Pető', 'Jolán', 'Noé', 'Odiló', 'Odó', 'Jónás']"
Benjámin,"['0331', 'Ákos', 'Árpád', 'Jelek', 'Béni', 'Üllő', 'Benjámin', 'Kornélia', 'Johanna', 'Benő']"
vagyis,"['azaz', 'vagyis', 'tulajdonképpen', 'avagy', 'másként', 'pontosabban', 'szóval', 'helyesebben', 'jobban mondva', 'más szóval', 'arról van szó']"
Renátó,"['1112', 'Martin', 'Márton', 'Krisztián', 'Hamilton', 'Levente', 'Aba', 'Emil', 'Tihamér', 'Líviusz', 'Renáta', 'Martos', 'Keresztély', 'Asztrik', 'Bacsó', 'Jozafát', 'Szilvánusz', 'Renátó', 'René', 'Bács', 'Hümér', 'Jónás', 'Keresztes']"
Leona,"['1209', 'Péter', 'György', 'Pető', 'Ábel', 'Georgina', 'Györgyike', 'Valéria', 'Gina', 'Györgyi', 'Györke', 'Gardénia', 'Delila', 'Györe', 'Leona', 'Natasa', 'Natália']"
Eliz,"['0618', 'Markó', 'Levente', 'Arnold', 'Márk', 'Efraim', 'Levendula', 'Arnót', 'Eliz', 'Márkus', 'Sudár', 'Levedi', 'Eufémia', 'Márkó']"
egyszer,"['majd', 'később', 'egyszer', 'azt követően', 'aztán', 'a későbbiekben', 'a továbbiakban', 'majdan', 'egy idő után']"
előreláthatólag,"['várhatóan', 'valószínűleg', 'előreláthatólag', 'remélhetőleg', 'valószínűsíthetően', 'számítás szerint', 'várhatólag']"
Béda,"['0605', 'Nándor', 'Bónis', 'Bán', 'Bonifác', 'Valéria', 'Reginald', 'Béda', 'Béke', 'Ferdinánd', 'Fatime', 'Fatima', 'Fernandó']"
Ábris,"['1009', 'Günter', 'Dénes', 'Elemér', 'Ábrahám', 'Andor', 'Szibilla', 'Dienes', 'Ábrám', 'Sári', 'Sára', 'Ibrány', 'Ábris', 'Rusztem', 'Ibrahim']"
Ruszalka,"['0904', 'Rózsa', 'Ida', 'Rózsi', 'Ruszalka', 'Róza', 'Móric', 'Mór', 'Rozália', 'Muriel', 'Rozi', 'Mózes']"
János,"['1227', 'János', 'Lázár', 'Domán', 'Teodor']"
Szecső,"['0301', 'Dávid', 'Dózsa', 'Dakó', 'Albin', 'Csiperke', 'Szecső', 'Albina', 'Gyopár']"
Torontál,"['0326', 'Lehel', 'Emánuel', 'Mánuel', 'Dusán', 'Leonóra', 'Larissza', 'Lara', 'Manuéla', 'Maxima', 'Immánuel', 'Torna', 'Tormás', 'Turul', 'Manó', 'Mendel', 'Torontál', 'Mandel']"
Roberta,"['0513', 'Róbert', 'Gellért', 'Dulcinea', 'Robin', 'Gerda', 'Karácson', 'Glória', 'Fatime', 'Fatima', 'Ofélia', 'Imola', 'Szervác', 'Noel', 'Roberta']"
Gede,"['1010', 'Ferenc', 'Lajos', 'Dániel', 'Gedeon', 'Samu', 'Dános', 'Sámuel', 'Glenn', 'Hajna', 'Leó', 'Bendegúz', 'Gida', 'Gede', 'Lionel', 'Leon', 'Gedő']"
örökös,"['állandó', 'folyamatos', 'örökös', 'szakadatlan', 'folytonos', 'lankadatlan', 'szünet nélküli', 'szüntelen']"
Maura,"['0921', 'Ildikó', 'Máté', 'Maura', 'Mirella', 'Jónás', 'Ilka']"
kisvállalat,"['cég', 'társaság', 'vállalat', 'vállalkozás', 'gyártó', 'nagyvállalat', 'szövetkezet', 'kisvállalkozás', 'kft', 'bt', 'zrt', 'nyrt', 'rt', 'manufaktúra', 'kisvállalat']"
Bonaventúra,"['0715', 'Roland', 'Henrik', 'Vladimír', 'Kardos', 'Örkény', 'Leonóra', 'Csege', 'Ladomér', 'Manuéla', 'Egon', 'Aurél', 'Barót', 'Hendrik', 'Bonaventúra', 'Orlandó', 'Stella']"
Marianna,"['1101', 'Marianna', 'Igor', 'Benke']"
ember,"['gyermek', 'ember', 'gyerek', 'gyerkőc', 'tinédzser', 'tini', 'kamasz', 'kölyök']"
szám,"['szám', 'mennyiség', 'tömeg', 'méret']"
Ildikó,"['1117', 'György', 'Gergely', 'Ildikó', 'Viktória', 'Gerő', 'Hilda', 'Viki', 'Hortenzia', 'Zágon', 'Ede', 'Gertrúd', 'Gergő', 'Zakeus', 'Dienes', 'Szalóme', 'Györke', 'Györe', 'Ében']"
félelmetes,"['aggasztó', 'furcsa', 'riasztó', 'félelmetes', 'ijesztő']"
Vadvirág,"['0729', 'Márta', 'Virág', 'Vadvirág', 'Beatrix', 'Tűzvirág', 'Félix', 'Bea', 'Trixi', 'Olavi', 'Flóra', 'Olaf', 'Csatár']"
e helyt,"['itt', 'errefele', 'e helyt', 'e helyütt', 'ezen a helyen']"
Dukász,"['0519', 'Buda', 'Bernarda', 'Dukász', 'Káldor', 'Ivó', 'Tuzson', 'Vulkán', 'Celesztin', 'Milán', 'Milton', 'Alvin']"
03-01,"['0112', 'Elek', 'Ernő', 'Árkád', 'Árkos', 'Ardó', 'Veronika', 'Erna', 'Bors', 'Kaplony', 'Tatjána', 'Ketel', 'Veronka', 'Keszi', 'Cézár', 'Tánya', 'Verona', 'Veron', 'Erneszt', 'Borsa']"
Ketel,"['0112', 'Elek', 'Ernő', 'Árkád', 'Árkos', 'Ardó', 'Veronika', 'Erna', 'Bors', 'Kaplony', 'Tatjána', 'Ketel', 'Veronka', 'Keszi', 'Cézár', 'Tánya', 'Verona', 'Veron', 'Erneszt', 'Borsa']"
03-02,"['0303', 'Kornél', 'Frigyes', 'Mirkó', 'Frederik', 'Kamilla', 'Kunigunda', 'Oszkár', 'Gunda', 'Kornélia', 'Irma']"
03-03,"['0304', 'Adria', 'Kázmér', 'Kazimír', 'Adrianna', 'Zorán', 'Adorján', 'Adrienn', 'Bajnok', 'Adrián']"
03-04,"['0305', 'Adria', 'Özséb', 'Adrianna', 'Olivér', 'Virgil', 'Adorján', 'Olívia', 'Adrienn', 'Adrián', 'Teofil']"
03-05,"['0306', 'Ágnes', 'Perpétua', 'Felicita', 'Frodó', 'Elvira']"
03-06,"['0307', 'Tamás', 'Rupert', 'Perpétua', 'Ubul']"
03-07,"['0308', 'János', 'Zoltán', 'Csolt', 'Arad', 'Apolló', 'Beáta', 'Apollónia', 'Juliánusz', 'Kada', 'Szilvánusz', 'Aracs', 'Filemon', 'Julián', 'Apolka']"
03-08,"['0309', 'György', 'Katalin', 'Gergely', 'Katrina', 'Domokos', 'Gerő', 'Domonkos', 'Fáni', 'Dominik', 'Fanni', 'Katica', 'Domán', 'Kató', 'Györke', 'Katerina', 'Elmira', 'Györe', 'Katrin', 'Metód', 'Rebeka', 'Katarina', 'Katinka', 'Elvira', 'Franciska']"
03-09,"['bank', 'hitelintézet', 'pénzintézet', 'takarékszövetkezet', 'takarékpénztár']"
takarékpénztár,"['bank', 'hitelintézet', 'pénzintézet', 'takarékszövetkezet', 'takarékpénztár']"
avagy,"['azaz', 'vagyis', 'tulajdonképpen', 'avagy', 'másként', 'pontosabban', 'szóval', 'helyesebben', 'jobban mondva', 'más szóval', 'arról van szó']"
Timon,"['0503', 'Sándor', 'Alexander', 'Horác', 'Antónia', 'Violetta', 'Seherezádé', 'Timóteus', 'Timon', 'Maura', 'Timót', 'Tímea', 'Irma', 'Viola']"
kislány,"['nő', 'ember', 'asszony', 'lány', 'leány', 'kislány', 'kisasszony']"
Krisztin,"['0805', 'Mária', 'Krisztina', 'Ábel', 'Kriszta', 'Emőd', 'Krisztin', 'Manon', 'Páris', 'Áfra', 'Hófehérke', 'Afrodité', 'Hargita', 'Őzike', 'Oszvald', 'Zebulon']"
Szindbád,"['0725', 'Jakab', 'Kristóf', 'Talbot', 'Valencia', 'Talabér', 'Tomor', 'Valentin', 'Jákó', 'Talabor', 'Jakus', 'Szindbád', 'Timur', 'Valentina', 'Jákob']"
Csaba,"['1205', 'Csaba', 'Ábel', 'Dalma', 'Csanád', 'Ciklámen', 'Vilma', 'Bacsó', 'Bács', 'Sába', 'Sebő']"
Egon,"['0901', 'Farkas', 'Gedeon', 'Egyed', 'Glenn', 'Júda', 'Noémi', 'Kende', 'Ignác', 'Tamara', 'Gilda', 'Kurd', 'Gida', 'Józsué', 'Gede', 'Zádor', 'Egon', 'Artúr', 'Fajsz', 'Bella', 'Józsa', 'Józsua', 'Gedő', 'Izabella', 'Kund']"
Mirella,"['0921', 'Ildikó', 'Máté', 'Maura', 'Mirella', 'Jónás', 'Ilka']"
Nepomuk,"['0516', 'János', 'Simon', 'Botond', 'Nepomuk', 'Hannibál', 'Ugod', 'Ubul', 'Mózes', 'Sion', 'Szimonetta']"
Solt,"['0313', 'Zoltán', 'Krisztián', 'Salamon', 'Egyed', 'Csolt', 'Salvador', 'Lándor', 'Patrícia', 'Ida', 'Rozina', 'Arabella', 'Solt', 'Leander', 'Ajtony']"
Filadelfia,"['0510', 'Gordon', 'Antónia', 'Jávorka', 'Pálma', 'Ármin', 'Csörsz', 'Armand', 'Filadelfia', 'Joáb', 'Gardénia', 'Miranda', 'Jázmin', 'Csikó', 'Jób']"
útján,"['által', 'keresztül', 'révén', 'útján', 'ról, ről', 'tól, től']"
Gábriel,"['0929', 'Gábor', 'Mihály', 'Gabriella', 'Mikes', 'Ráfis', 'Rafael', 'Kapolcs', 'Gábriel']"
Placid,"['1005', 'Attila', 'Etele', 'Galina', 'Pálma', 'Atilla', 'Placid', 'Aurél', 'Tulipán']"
delta,"['δ', 'görög betű gyűjtőfogalom', 'Δ nagybetű', 'delta']"
mert,"['mert', 'ugyanis', 'hiszen', 'mivel', 'miután', 'minthogy', 'merthogy']"
03-10,"['〈', 'zárójel', 'csúcsos zárójel', 'nyitó csúcsos zárójel']"
〈,"['〈', 'zárójel', 'csúcsos zárójel', 'nyitó csúcsos zárójel']"
